record_id,month,year,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius,City,country_id,Country,Latitude,Longitude
1348408,2,1963,23.979,0.34,Canoas,BRA,Brazil,29.74S,51.69W
1348409,3,1963,23.098,0.369,Canoas,BRA,Brazil,29.74S,51.69W
1348410,4,1963,19.118,0.368,Canoas,BRA,Brazil,29.74S,51.69W
1348411,5,1963,15.842,0.377,Canoas,BRA,Brazil,29.74S,51.69W
1348413,7,1963,14.423,0.423,Canoas,BRA,Brazil,29.74S,51.69W
1348414,8,1963,14.198,0.562,Canoas,BRA,Brazil,29.74S,51.69W
1348415,9,1963,17.114,0.562,Canoas,BRA,Brazil,29.74S,51.69W
1348416,10,1963,18.1,0.401,Canoas,BRA,Brazil,29.74S,51.69W
1348417,11,1963,20.017,0.55,Canoas,BRA,Brazil,29.74S,51.69W
1348418,12,1963,21.973,0.397,Canoas,BRA,Brazil,29.74S,51.69W
1348419,1,1964,23.741,0.54,Canoas,BRA,Brazil,29.74S,51.69W
1348420,2,1964,23.173,0.357,Canoas,BRA,Brazil,29.74S,51.69W
1348421,3,1964,21.815,0.647,Canoas,BRA,Brazil,29.74S,51.69W
1348422,4,1964,18.849,0.778,Canoas,BRA,Brazil,29.74S,51.69W
1348423,5,1964,15.854,0.422,Canoas,BRA,Brazil,29.74S,51.69W
1348424,6,1964,11.316,0.749,Canoas,BRA,Brazil,29.74S,51.69W
1348425,7,1964,11.178,0.545,Canoas,BRA,Brazil,29.74S,51.69W
1348426,8,1964,14.022,0.358,Canoas,BRA,Brazil,29.74S,51.69W
1348427,9,1964,15.669,0.283,Canoas,BRA,Brazil,29.74S,51.69W
1348428,10,1964,16.868,0.429,Canoas,BRA,Brazil,29.74S,51.69W
1348429,11,1964,19.369,0.332,Canoas,BRA,Brazil,29.74S,51.69W
1348430,12,1964,21.596,0.364,Canoas,BRA,Brazil,29.74S,51.69W
1348431,1,1965,23.771,0.284,Canoas,BRA,Brazil,29.74S,51.69W
1348432,2,1965,24.559,0.52,Canoas,BRA,Brazil,29.74S,51.69W
1348433,3,1965,20.344,0.563,Canoas,BRA,Brazil,29.74S,51.69W
1348434,4,1965,18.38,0.346,Canoas,BRA,Brazil,29.74S,51.69W
1348435,5,1965,14.721,0.47,Canoas,BRA,Brazil,29.74S,51.69W
1348436,6,1965,15.471,0.945,Canoas,BRA,Brazil,29.74S,51.69W
1348437,7,1965,13.222,1.538,Canoas,BRA,Brazil,29.74S,51.69W
1348438,8,1965,14.067,1.503,Canoas,BRA,Brazil,29.74S,51.69W
1348439,9,1965,15.636,0.365,Canoas,BRA,Brazil,29.74S,51.69W
1348440,10,1965,18.498,0.449,Canoas,BRA,Brazil,29.74S,51.69W
1348441,11,1965,20.721,0.452,Canoas,BRA,Brazil,29.74S,51.69W
1348442,12,1965,22.526,0.376,Canoas,BRA,Brazil,29.74S,51.69W
1348443,1,1966,23.67,0.338,Canoas,BRA,Brazil,29.74S,51.69W
1348444,2,1966,22.79,0.346,Canoas,BRA,Brazil,29.74S,51.69W
1348445,3,1966,21.922,0.351,Canoas,BRA,Brazil,29.74S,51.69W
1348446,4,1966,19.278,0.479,Canoas,BRA,Brazil,29.74S,51.69W
1348447,5,1966,16.03,0.507,Canoas,BRA,Brazil,29.74S,51.69W
1348448,6,1966,14.364,0.434,Canoas,BRA,Brazil,29.74S,51.69W
1348449,7,1966,13.98,0.739,Canoas,BRA,Brazil,29.74S,51.69W
1348450,8,1966,12.542,0.594,Canoas,BRA,Brazil,29.74S,51.69W
1348451,9,1966,14.529,0.351,Canoas,BRA,Brazil,29.74S,51.69W
1348452,10,1966,17.378,0.387,Canoas,BRA,Brazil,29.74S,51.69W
1348453,11,1966,20.879,0.243,Canoas,BRA,Brazil,29.74S,51.69W
1348454,12,1966,22.225,0.376,Canoas,BRA,Brazil,29.74S,51.69W
1348455,1,1967,23.223,0.434,Canoas,BRA,Brazil,29.74S,51.69W
1348456,2,1967,23.187,0.465,Canoas,BRA,Brazil,29.74S,51.69W
1348457,3,1967,20.936,0.35,Canoas,BRA,Brazil,29.74S,51.69W
1348458,4,1967,18.71,0.413,Canoas,BRA,Brazil,29.74S,51.69W
1348459,5,1967,17.901,0.924,Canoas,BRA,Brazil,29.74S,51.69W
1348460,6,1967,11.682,0.434,Canoas,BRA,Brazil,29.74S,51.69W
1348461,7,1967,13.759,0.592,Canoas,BRA,Brazil,29.74S,51.69W
1348462,8,1967,15.545,0.532,Canoas,BRA,Brazil,29.74S,51.69W
1348463,9,1967,16.823,0.307,Canoas,BRA,Brazil,29.74S,51.69W
1348464,10,1967,20.029,0.387,Canoas,BRA,Brazil,29.74S,51.69W
1348465,11,1967,20.817,0.307,Canoas,BRA,Brazil,29.74S,51.69W
1348466,12,1967,23.384,0.426,Canoas,BRA,Brazil,29.74S,51.69W
1348467,1,1968,23.887,0.381,Canoas,BRA,Brazil,29.74S,51.69W
1348468,2,1968,23.695,0.677,Canoas,BRA,Brazil,29.74S,51.69W
1348469,3,1968,22.443,0.408,Canoas,BRA,Brazil,29.74S,51.69W
1348470,4,1968,15.86,0.506,Canoas,BRA,Brazil,29.74S,51.69W
1348471,5,1968,13.126,0.616,Canoas,BRA,Brazil,29.74S,51.69W
1348472,6,1968,13.326,0.544,Canoas,BRA,Brazil,29.74S,51.69W
1348473,7,1968,14.11,0.579,Canoas,BRA,Brazil,29.74S,51.69W
1348474,8,1968,15.047,0.78,Canoas,BRA,Brazil,29.74S,51.69W
1348475,9,1968,15.355,0.459,Canoas,BRA,Brazil,29.74S,51.69W
1348476,10,1968,18.4,0.351,Canoas,BRA,Brazil,29.74S,51.69W
1348477,11,1968,22.759,0.304,Canoas,BRA,Brazil,29.74S,51.69W
1348478,12,1968,23.053,0.404,Canoas,BRA,Brazil,29.74S,51.69W
1348479,1,1969,23.08,0.441,Canoas,BRA,Brazil,29.74S,51.69W
1348480,2,1969,23.866,0.399,Canoas,BRA,Brazil,29.74S,51.69W
1348481,3,1969,21.888,0.312,Canoas,BRA,Brazil,29.74S,51.69W
1348482,4,1969,18.991,0.418,Canoas,BRA,Brazil,29.74S,51.69W
1348483,5,1969,16.357,0.329,Canoas,BRA,Brazil,29.74S,51.69W
1348484,6,1969,13.912,0.454,Canoas,BRA,Brazil,29.74S,51.69W
1348485,7,1969,13.559,0.61,Canoas,BRA,Brazil,29.74S,51.69W
1348486,8,1969,13.127,0.442,Canoas,BRA,Brazil,29.74S,51.69W
1348487,9,1969,16.242,0.298,Canoas,BRA,Brazil,29.74S,51.69W
1348488,10,1969,16.88,0.329,Canoas,BRA,Brazil,29.74S,51.69W
1348489,11,1969,20.616,0.307,Canoas,BRA,Brazil,29.74S,51.69W
1348490,12,1969,22.53,0.347,Canoas,BRA,Brazil,29.74S,51.69W
1348491,1,1970,23.87,0.605,Canoas,BRA,Brazil,29.74S,51.69W
1348492,2,1970,24.405,0.416,Canoas,BRA,Brazil,29.74S,51.69W
1348493,3,1970,22.887,0.559,Canoas,BRA,Brazil,29.74S,51.69W
1348494,4,1970,20.154,0.58,Canoas,BRA,Brazil,29.74S,51.69W
1348495,5,1970,16.525,0.409,Canoas,BRA,Brazil,29.74S,51.69W
1348496,6,1970,13.842,0.6,Canoas,BRA,Brazil,29.74S,51.69W
1348497,7,1970,13.381,0.504,Canoas,BRA,Brazil,29.74S,51.69W
1348498,8,1970,14.228,0.483,Canoas,BRA,Brazil,29.74S,51.69W
1348499,9,1970,16.162,0.482,Canoas,BRA,Brazil,29.74S,51.69W
1348500,10,1970,17.413,0.442,Canoas,BRA,Brazil,29.74S,51.69W
1348501,11,1970,18.766,0.346,Canoas,BRA,Brazil,29.74S,51.69W
1348502,12,1970,22.672,0.573,Canoas,BRA,Brazil,29.74S,51.69W
1348503,1,1971,23.973,0.801,Canoas,BRA,Brazil,29.74S,51.69W
1348504,2,1971,23.554,0.495,Canoas,BRA,Brazil,29.74S,51.69W
1348505,3,1971,21.607,0.404,Canoas,BRA,Brazil,29.74S,51.69W
1348506,4,1971,16.876,0.333,Canoas,BRA,Brazil,29.74S,51.69W
1348507,5,1971,13.723,0.641,Canoas,BRA,Brazil,29.74S,51.69W
1348508,6,1971,10.961,0.443,Canoas,BRA,Brazil,29.74S,51.69W
1348509,7,1971,13.442,0.493,Canoas,BRA,Brazil,29.74S,51.69W
1348510,8,1971,14.262,0.556,Canoas,BRA,Brazil,29.74S,51.69W
1348511,9,1971,17.75,0.887,Canoas,BRA,Brazil,29.74S,51.69W
1348512,10,1971,18.044,0.391,Canoas,BRA,Brazil,29.74S,51.69W
1348513,11,1971,20.744,0.31,Canoas,BRA,Brazil,29.74S,51.69W
1348514,12,1971,23.271,0.505,Canoas,BRA,Brazil,29.74S,51.69W
1348515,1,1972,23.376,0.394,Canoas,BRA,Brazil,29.74S,51.69W
1348516,2,1972,22.717,0.293,Canoas,BRA,Brazil,29.74S,51.69W
1348517,3,1972,21.804,0.475,Canoas,BRA,Brazil,29.74S,51.69W
1348518,4,1972,17.676,0.514,Canoas,BRA,Brazil,29.74S,51.69W
1348519,5,1972,17.564,0.354,Canoas,BRA,Brazil,29.74S,51.69W
1348520,6,1972,16.177,0.392,Canoas,BRA,Brazil,29.74S,51.69W
1348521,7,1972,13.034,0.41,Canoas,BRA,Brazil,29.74S,51.69W
1348522,8,1972,13.869,0.57,Canoas,BRA,Brazil,29.74S,51.69W
1348523,9,1972,16.468,0.537,Canoas,BRA,Brazil,29.74S,51.69W
1348524,10,1972,17.05,0.439,Canoas,BRA,Brazil,29.74S,51.69W
1348525,11,1972,19.677,0.411,Canoas,BRA,Brazil,29.74S,51.69W
1348526,12,1972,22.585,0.782,Canoas,BRA,Brazil,29.74S,51.69W
1348527,1,1973,24.13,0.291,Canoas,BRA,Brazil,29.74S,51.69W
1348528,2,1973,23.916,0.278,Canoas,BRA,Brazil,29.74S,51.69W
1348529,3,1973,22.169,0.241,Canoas,BRA,Brazil,29.74S,51.69W
1348530,4,1973,20.202,0.344,Canoas,BRA,Brazil,29.74S,51.69W
1348531,5,1973,16.1,0.418,Canoas,BRA,Brazil,29.74S,51.69W
1348532,6,1973,14.326,0.375,Canoas,BRA,Brazil,29.74S,51.69W
1348533,7,1973,13.221,0.451,Canoas,BRA,Brazil,29.74S,51.69W
1348534,8,1973,12.36,0.538,Canoas,BRA,Brazil,29.74S,51.69W
1348535,9,1973,14.967,0.236,Canoas,BRA,Brazil,29.74S,51.69W
1348536,10,1973,18.057,0.329,Canoas,BRA,Brazil,29.74S,51.69W
1348537,11,1973,19.783,0.312,Canoas,BRA,Brazil,29.74S,51.69W
1348538,12,1973,22.652,0.248,Canoas,BRA,Brazil,29.74S,51.69W
1348539,1,1974,24.297,0.329,Canoas,BRA,Brazil,29.74S,51.69W
1348540,2,1974,23.335,0.346,Canoas,BRA,Brazil,29.74S,51.69W
1348541,3,1974,22.18,0.352,Canoas,BRA,Brazil,29.74S,51.69W
1348542,4,1974,19.022,0.248,Canoas,BRA,Brazil,29.74S,51.69W
1348543,5,1974,16.73,0.305,Canoas,BRA,Brazil,29.74S,51.69W
1348544,6,1974,11.693,0.27,Canoas,BRA,Brazil,29.74S,51.69W
1348545,7,1974,14.785,0.405,Canoas,BRA,Brazil,29.74S,51.69W
1348546,8,1974,13.935,0.404,Canoas,BRA,Brazil,29.74S,51.69W
1348547,9,1974,15.536,0.336,Canoas,BRA,Brazil,29.74S,51.69W
1348548,10,1974,17.387,0.329,Canoas,BRA,Brazil,29.74S,51.69W
1348549,11,1974,19.91,0.352,Canoas,BRA,Brazil,29.74S,51.69W
1348550,12,1974,21.351,0.211,Canoas,BRA,Brazil,29.74S,51.69W
1348551,1,1975,22.982,0.206,Canoas,BRA,Brazil,29.74S,51.69W
1348552,2,1975,23.377,0.271,Canoas,BRA,Brazil,29.74S,51.69W
1348553,3,1975,22.075,0.204,Canoas,BRA,Brazil,29.74S,51.69W
1348554,4,1975,18.61,0.16,Canoas,BRA,Brazil,29.74S,51.69W
1348555,5,1975,15.933,0.26,Canoas,BRA,Brazil,29.74S,51.69W
1348556,6,1975,13.889,0.234,Canoas,BRA,Brazil,29.74S,51.69W
1348557,7,1975,12.258,0.432,Canoas,BRA,Brazil,29.74S,51.69W
1348558,8,1975,14.834,0.48,Canoas,BRA,Brazil,29.74S,51.69W
1348559,9,1975,16.256,0.317,Canoas,BRA,Brazil,29.74S,51.69W
1348560,10,1975,17.522,0.34,Canoas,BRA,Brazil,29.74S,51.69W
1348561,11,1975,20.225,0.208,Canoas,BRA,Brazil,29.74S,51.69W
1348562,12,1975,22.843,0.173,Canoas,BRA,Brazil,29.74S,51.69W
1348563,1,1976,23.89,0.177,Canoas,BRA,Brazil,29.74S,51.69W
1348564,2,1976,22.931,0.292,Canoas,BRA,Brazil,29.74S,51.69W
1348565,3,1976,20.774,0.311,Canoas,BRA,Brazil,29.74S,51.69W
1348566,4,1976,17.595,0.221,Canoas,BRA,Brazil,29.74S,51.69W
1348567,5,1976,15.484,0.357,Canoas,BRA,Brazil,29.74S,51.69W
1348568,6,1976,12.281,0.24,Canoas,BRA,Brazil,29.74S,51.69W
1348569,7,1976,12.815,0.379,Canoas,BRA,Brazil,29.74S,51.69W
1348570,8,1976,13.506,0.39,Canoas,BRA,Brazil,29.74S,51.69W
1348571,9,1976,15.265,0.257,Canoas,BRA,Brazil,29.74S,51.69W
1348572,10,1976,17.593,0.331,Canoas,BRA,Brazil,29.74S,51.69W
1348573,11,1976,20.039,0.254,Canoas,BRA,Brazil,29.74S,51.69W
1348574,12,1976,22.619,0.236,Canoas,BRA,Brazil,29.74S,51.69W
1348575,1,1977,24.123,0.414,Canoas,BRA,Brazil,29.74S,51.69W
1348576,2,1977,25.02,0.37,Canoas,BRA,Brazil,29.74S,51.69W
1348577,3,1977,22.817,0.36,Canoas,BRA,Brazil,29.74S,51.69W
1348578,4,1977,18.645,0.427,Canoas,BRA,Brazil,29.74S,51.69W
1348579,5,1977,15.424,0.489,Canoas,BRA,Brazil,29.74S,51.69W
1348580,6,1977,14.223,0.523,Canoas,BRA,Brazil,29.74S,51.69W
1348581,7,1977,16.156,0.397,Canoas,BRA,Brazil,29.74S,51.69W
1348582,8,1977,14.065,0.369,Canoas,BRA,Brazil,29.74S,51.69W
1348583,9,1977,18.233,0.182,Canoas,BRA,Brazil,29.74S,51.69W
1348584,10,1977,20.227,0.242,Canoas,BRA,Brazil,29.74S,51.69W
1348585,11,1977,21.197,0.238,Canoas,BRA,Brazil,29.74S,51.69W
1348586,12,1977,23.025,0.448,Canoas,BRA,Brazil,29.74S,51.69W
1348587,1,1978,24.042,0.267,Canoas,BRA,Brazil,29.74S,51.69W
1348588,2,1978,23.498,0.908,Canoas,BRA,Brazil,29.74S,51.69W
1348589,3,1978,22.781,0.341,Canoas,BRA,Brazil,29.74S,51.69W
1348590,4,1978,17.4,0.445,Canoas,BRA,Brazil,29.74S,51.69W
1348591,5,1978,14.016,0.337,Canoas,BRA,Brazil,29.74S,51.69W
1348592,6,1978,12.999,0.434,Canoas,BRA,Brazil,29.74S,51.69W
1348593,7,1978,14.652,0.335,Canoas,BRA,Brazil,29.74S,51.69W
1348594,8,1978,14.384,0.74,Canoas,BRA,Brazil,29.74S,51.69W
1348595,9,1978,16.789,0.296,Canoas,BRA,Brazil,29.74S,51.69W
1348596,10,1978,19.435,0.384,Canoas,BRA,Brazil,29.74S,51.69W
1348597,11,1978,20.46,0.4,Canoas,BRA,Brazil,29.74S,51.69W
1348598,12,1978,23.092,0.404,Canoas,BRA,Brazil,29.74S,51.69W
1348599,1,1979,23.049,0.558,Canoas,BRA,Brazil,29.74S,51.69W
1348600,2,1979,23.757,0.367,Canoas,BRA,Brazil,29.74S,51.69W
1348601,3,1979,21.091,0.42,Canoas,BRA,Brazil,29.74S,51.69W
1348602,4,1979,17.754,0.343,Canoas,BRA,Brazil,29.74S,51.69W
1348603,5,1979,13.989,0.259,Canoas,BRA,Brazil,29.74S,51.69W
1348604,6,1979,11.903,0.669,Canoas,BRA,Brazil,29.74S,51.69W
1348605,7,1979,13.088,0.386,Canoas,BRA,Brazil,29.74S,51.69W
1348606,8,1979,15.414,0.352,Canoas,BRA,Brazil,29.74S,51.69W
1348607,9,1979,15.068,0.303,Canoas,BRA,Brazil,29.74S,51.69W
1348608,10,1979,18.61,0.313,Canoas,BRA,Brazil,29.74S,51.69W
1348609,11,1979,19.948,0.185,Canoas,BRA,Brazil,29.74S,51.69W
1348610,12,1979,22.502,0.284,Canoas,BRA,Brazil,29.74S,51.69W
1348611,1,1980,23.245,0.295,Canoas,BRA,Brazil,29.74S,51.69W
1348612,2,1980,23.759,0.337,Canoas,BRA,Brazil,29.74S,51.69W
1348613,3,1980,24.488,0.382,Canoas,BRA,Brazil,29.74S,51.69W
1348614,4,1980,21.035,0.251,Canoas,BRA,Brazil,29.74S,51.69W
1348615,5,1980,17.599,0.314,Canoas,BRA,Brazil,29.74S,51.69W
1348616,6,1980,12.931,0.47,Canoas,BRA,Brazil,29.74S,51.69W
1348617,7,1980,12.151,0.28,Canoas,BRA,Brazil,29.74S,51.69W
1348618,8,1980,14.159,0.302,Canoas,BRA,Brazil,29.74S,51.69W
1348619,9,1980,14.042,0.295,Canoas,BRA,Brazil,29.74S,51.69W
1348620,10,1980,18.085,0.234,Canoas,BRA,Brazil,29.74S,51.69W
1348621,11,1980,20.342,0.195,Canoas,BRA,Brazil,29.74S,51.69W
1348622,12,1980,22.857,0.21,Canoas,BRA,Brazil,29.74S,51.69W
1348623,1,1981,23.707,0.366,Canoas,BRA,Brazil,29.74S,51.69W
1348624,2,1981,24.535,0.287,Canoas,BRA,Brazil,29.74S,51.69W
1348625,3,1981,21.727,0.228,Canoas,BRA,Brazil,29.74S,51.69W
1348626,4,1981,19.098,0.278,Canoas,BRA,Brazil,29.74S,51.69W
1348627,5,1981,19.093,0.273,Canoas,BRA,Brazil,29.74S,51.69W
1348628,6,1981,12.341,0.364,Canoas,BRA,Brazil,29.74S,51.69W
1348629,7,1981,13.288,0.274,Canoas,BRA,Brazil,29.74S,51.69W
1348630,8,1981,15.506,0.303,Canoas,BRA,Brazil,29.74S,51.69W
1348631,9,1981,15.766,0.369,Canoas,BRA,Brazil,29.74S,51.69W
1348632,10,1981,18.039,1.011,Canoas,BRA,Brazil,29.74S,51.69W
1348633,11,1981,21.275,0.292,Canoas,BRA,Brazil,29.74S,51.69W
1348634,12,1981,21.97,0.482,Canoas,BRA,Brazil,29.74S,51.69W
1348635,1,1982,23.238,0.323,Canoas,BRA,Brazil,29.74S,51.69W
1348636,2,1982,23.616,0.228,Canoas,BRA,Brazil,29.74S,51.69W
1348637,3,1982,22.685,0.299,Canoas,BRA,Brazil,29.74S,51.69W
1348638,4,1982,19.817,0.203,Canoas,BRA,Brazil,29.74S,51.69W
1348639,5,1982,16.489,0.26,Canoas,BRA,Brazil,29.74S,51.69W
1348640,6,1982,14.414,0.314,Canoas,BRA,Brazil,29.74S,51.69W
1348641,7,1982,14.034,0.256,Canoas,BRA,Brazil,29.74S,51.69W
1348642,8,1982,15.86,0.408,Canoas,BRA,Brazil,29.74S,51.69W
1348643,9,1982,17.719,0.333,Canoas,BRA,Brazil,29.74S,51.69W
1348644,10,1982,17.779,0.278,Canoas,BRA,Brazil,29.74S,51.69W
1348645,11,1982,19.771,0.301,Canoas,BRA,Brazil,29.74S,51.69W
1348646,12,1982,22.523,0.36,Canoas,BRA,Brazil,29.74S,51.69W
1348647,1,1983,24.518,0.28,Canoas,BRA,Brazil,29.74S,51.69W
1348648,2,1983,23.446,0.28,Canoas,BRA,Brazil,29.74S,51.69W
1348649,3,1983,21.162,0.348,Canoas,BRA,Brazil,29.74S,51.69W
1348650,4,1983,19.126,1.034,Canoas,BRA,Brazil,29.74S,51.69W
1348651,5,1983,16.486,0.246,Canoas,BRA,Brazil,29.74S,51.69W
1348652,6,1983,11.765,0.312,Canoas,BRA,Brazil,29.74S,51.69W
1348653,7,1983,12.308,0.224,Canoas,BRA,Brazil,29.74S,51.69W
1348654,8,1983,14.339,0.355,Canoas,BRA,Brazil,29.74S,51.69W
1348655,9,1983,14.066,0.468,Canoas,BRA,Brazil,29.74S,51.69W
1348656,10,1983,18.722,0.288,Canoas,BRA,Brazil,29.74S,51.69W
1348657,11,1983,21.44,0.236,Canoas,BRA,Brazil,29.74S,51.69W
1348658,12,1983,23.869,0.247,Canoas,BRA,Brazil,29.74S,51.69W
1348659,1,1984,25.098,0.421,Canoas,BRA,Brazil,29.74S,51.69W
1348660,2,1984,25.879,0.277,Canoas,BRA,Brazil,29.74S,51.69W
1348661,3,1984,22.744,0.228,Canoas,BRA,Brazil,29.74S,51.69W
1348662,4,1984,18.423,0.219,Canoas,BRA,Brazil,29.74S,51.69W
1348663,5,1984,16.735,0.365,Canoas,BRA,Brazil,29.74S,51.69W
1348664,6,1984,13.104,0.344,Canoas,BRA,Brazil,29.74S,51.69W
1348665,7,1984,13.328,0.366,Canoas,BRA,Brazil,29.74S,51.69W
1348666,8,1984,12.14,0.371,Canoas,BRA,Brazil,29.74S,51.69W
1348667,9,1984,15.531,0.315,Canoas,BRA,Brazil,29.74S,51.69W
1348668,10,1984,19.541,0.5,Canoas,BRA,Brazil,29.74S,51.69W
1348669,11,1984,20.365,0.299,Canoas,BRA,Brazil,29.74S,51.69W
1348670,12,1984,21.206,0.228,Canoas,BRA,Brazil,29.74S,51.69W
1348671,1,1985,23.644,0.274,Canoas,BRA,Brazil,29.74S,51.69W
1348672,2,1985,24.058,0.261,Canoas,BRA,Brazil,29.74S,51.69W
1348673,3,1985,22.629,0.381,Canoas,BRA,Brazil,29.74S,51.69W
1348674,4,1985,19.454,0.4,Canoas,BRA,Brazil,29.74S,51.69W
1348675,5,1985,15.436,0.393,Canoas,BRA,Brazil,29.74S,51.69W
1348676,6,1985,13.757,0.46,Canoas,BRA,Brazil,29.74S,51.69W
1348677,7,1985,13.704,0.376,Canoas,BRA,Brazil,29.74S,51.69W
1348678,8,1985,14.946,0.408,Canoas,BRA,Brazil,29.74S,51.69W
1348679,9,1985,16.812,0.314,Canoas,BRA,Brazil,29.74S,51.69W
1348680,10,1985,19.427,0.355,Canoas,BRA,Brazil,29.74S,51.69W
1348681,11,1985,23.014,0.545,Canoas,BRA,Brazil,29.74S,51.69W
1348682,12,1985,23.883,0.637,Canoas,BRA,Brazil,29.74S,51.69W
1348683,1,1986,25.536,0.254,Canoas,BRA,Brazil,29.74S,51.69W
1348684,2,1986,23.884,0.517,Canoas,BRA,Brazil,29.74S,51.69W
1348685,3,1986,21.925,0.384,Canoas,BRA,Brazil,29.74S,51.69W
1348686,4,1986,20.133,0.377,Canoas,BRA,Brazil,29.74S,51.69W
1348687,5,1986,16.337,0.566,Canoas,BRA,Brazil,29.74S,51.69W
1348688,6,1986,15.546,0.502,Canoas,BRA,Brazil,29.74S,51.69W
1348689,7,1986,13.71,0.296,Canoas,BRA,Brazil,29.74S,51.69W
1348690,8,1986,15.06,0.214,Canoas,BRA,Brazil,29.74S,51.69W
1348691,9,1986,16.59,0.325,Canoas,BRA,Brazil,29.74S,51.69W
1348692,10,1986,18.173,0.344,Canoas,BRA,Brazil,29.74S,51.69W
1348693,11,1986,21.212,0.414,Canoas,BRA,Brazil,29.74S,51.69W
1348694,12,1986,22.956,0.379,Canoas,BRA,Brazil,29.74S,51.69W
1348695,1,1987,23.807,0.512,Canoas,BRA,Brazil,29.74S,51.69W
1348696,2,1987,24.216,1.268,Canoas,BRA,Brazil,29.74S,51.69W
1348697,3,1987,22.887,0.328,Canoas,BRA,Brazil,29.74S,51.69W
1348698,4,1987,19.722,0.395,Canoas,BRA,Brazil,29.74S,51.69W
1348699,5,1987,13.707,0.362,Canoas,BRA,Brazil,29.74S,51.69W
1348700,6,1987,12.2,0.587,Canoas,BRA,Brazil,29.74S,51.69W
1348701,7,1987,15.543,0.233,Canoas,BRA,Brazil,29.74S,51.69W
1348702,8,1987,13.314,0.309,Canoas,BRA,Brazil,29.74S,51.69W
1348703,9,1987,14.653,0.315,Canoas,BRA,Brazil,29.74S,51.69W
1348704,10,1987,17.952,0.349,Canoas,BRA,Brazil,29.74S,51.69W
1348705,11,1987,21.046,0.327,Canoas,BRA,Brazil,29.74S,51.69W
1348706,12,1987,22.611,0.346,Canoas,BRA,Brazil,29.74S,51.69W
1348707,1,1988,24.228,0.334,Canoas,BRA,Brazil,29.74S,51.69W
1348708,2,1988,22.939,0.793,Canoas,BRA,Brazil,29.74S,51.69W
1348709,3,1988,24.297,0.47,Canoas,BRA,Brazil,29.74S,51.69W
1348710,4,1988,17.973,0.597,Canoas,BRA,Brazil,29.74S,51.69W
1348711,5,1988,13.071,0.471,Canoas,BRA,Brazil,29.74S,51.69W
1348712,6,1988,11.054,0.502,Canoas,BRA,Brazil,29.74S,51.69W
1348713,7,1988,11.933,0.262,Canoas,BRA,Brazil,29.74S,51.69W
1348714,8,1988,14.796,0.355,Canoas,BRA,Brazil,29.74S,51.69W
1348715,9,1988,15.303,0.429,Canoas,BRA,Brazil,29.74S,51.69W
1348716,10,1988,17.609,0.399,Canoas,BRA,Brazil,29.74S,51.69W
1348717,11,1988,20.593,0.465,Canoas,BRA,Brazil,29.74S,51.69W
1348718,12,1988,23.078,1.359,Canoas,BRA,Brazil,29.74S,51.69W
1348719,1,1989,23.921,0.405,Canoas,BRA,Brazil,29.74S,51.69W
1348720,2,1989,24.263,0.357,Canoas,BRA,Brazil,29.74S,51.69W
1348721,3,1989,22.557,0.269,Canoas,BRA,Brazil,29.74S,51.69W
1348722,4,1989,19.614,0.424,Canoas,BRA,Brazil,29.74S,51.69W
1348723,5,1989,15.516,0.333,Canoas,BRA,Brazil,29.74S,51.69W
1348724,6,1989,13.517,0.679,Canoas,BRA,Brazil,29.74S,51.69W
1348725,7,1989,11.523,0.676,Canoas,BRA,Brazil,29.74S,51.69W
1348727,9,1989,15.068,0.311,Canoas,BRA,Brazil,29.74S,51.69W
1348728,10,1989,17.519,0.479,Canoas,BRA,Brazil,29.74S,51.69W
1348730,12,1989,23.872,0.563,Canoas,BRA,Brazil,29.74S,51.69W
1348731,1,1990,24.261,0.524,Canoas,BRA,Brazil,29.74S,51.69W
1348732,2,1990,23.418,0.712,Canoas,BRA,Brazil,29.74S,51.69W
1348733,3,1990,21.999,0.762,Canoas,BRA,Brazil,29.74S,51.69W
1348734,4,1990,20.066,0.522,Canoas,BRA,Brazil,29.74S,51.69W
1348736,6,1990,11.66,0.53,Canoas,BRA,Brazil,29.74S,51.69W
1348737,7,1990,11.414,0.335,Canoas,BRA,Brazil,29.74S,51.69W
1348738,8,1990,14.883,0.287,Canoas,BRA,Brazil,29.74S,51.69W
1348739,9,1990,14.806,0.771,Canoas,BRA,Brazil,29.74S,51.69W
1348740,10,1990,20.241,1.087,Canoas,BRA,Brazil,29.74S,51.69W
1348741,11,1990,22.377,0.428,Canoas,BRA,Brazil,29.74S,51.69W
1348742,12,1990,22.039,0.675,Canoas,BRA,Brazil,29.74S,51.69W
1348743,1,1991,23.121,0.625,Canoas,BRA,Brazil,29.74S,51.69W
1348744,2,1991,23.094,0.741,Canoas,BRA,Brazil,29.74S,51.69W
1348745,3,1991,22.953,0.995,Canoas,BRA,Brazil,29.74S,51.69W
1348746,4,1991,19.342,0.882,Canoas,BRA,Brazil,29.74S,51.69W
1348747,5,1991,17.65,0.87,Canoas,BRA,Brazil,29.74S,51.69W
1348748,6,1991,13.578,1.087,Canoas,BRA,Brazil,29.74S,51.69W
1348749,7,1991,12.54,0.696,Canoas,BRA,Brazil,29.74S,51.69W
1348750,8,1991,15.617,0.538,Canoas,BRA,Brazil,29.74S,51.69W
1348751,9,1991,17.167,0.178,Canoas,BRA,Brazil,29.74S,51.69W
